Temp;Press;Alt;AccX;AccY;AccZ;GyrX;GyrY;GyrZ;MagX;MagY;MagZ;Yaw;Pitch;Roll;GpsLat;GpsLong;GpsAlt;GpsSpeed;SIV
48,014;854,725;504,673;0,559;0,721;0,771;8,250;-561,250;-72,875;-19,500;-34,875;-21,750;30,125;7,875;-69,438;38402437;33704324;1481;14,023;12
48,014;855,080;503,112;0,446;0,741;0,633;-3,875;-556,500;-71,375;-26,750;-36,250;2,563;72,375;14,625;-79,750;38402435;33704322;1481;13,423;12
48,014;855,198;501,594;0,614;0,772;0,686;4,250;-558,063;-62,438;-22,062;-37,375;12,750;122,625;12,375;-92,313;38402435;33704322;1474;13,423;12
47,997;855,402;500,028;0,495;0,667;0,383;-3,563;-520,312;-74,500;0,687;-36,688;22,187;180,125;1,312;-98,500;38402434;33704318;1471;13,423;12
47,997;855,520;498,506;0,257;0,735;0,398;-29,813;-507,750;-64,750;22,000;-35,563;10,188;236,125;-10,188;-93,125;38402433;33704316;1469;13,423;12
48,014;855,909;496,731;0,099;0,768;0,518;-16,812;-492,312;-27,562;26,250;-34,750;-14,250;280,375;-11,937;-81,438;38402432;33704314;1468;13,423;12
48,014;856,028;495,003;0,121;0,886;0,653;27,250;-450,375;-15,813;9,063;-34,750;-29,250;314,562;-5,000;-75,875;38402430;33704312;1466;13,423;12
48,014;856,146;493,329;-0,109;1,047;0,411;57,063;-454,750;-18,750;-2,188;-35,875;-29,750;347,188;2,375;-79,000;38402429;33704309;1464;11,394;12
47,997;856,350;491,616;-0,250;0,952;0,518;79,062;-468,375;-12,688;-20,875;-37,688;-15,875;24,188;5,750;-88,187;38402427;33704306;1464;11,529;12
48,014;856,620;489,790;-0,264;0,839;0,377;113,938;-449,937;-19,437;-25,000;-36,688;6,187;67,250;1,687;-99,938;38402426;33704303;1464;11,342;12
48,014;856,620;488,166;-0,502;0,728;0,014;108,938;-485,750;-32,500;-9,188;-33,375;28,375;136,500;-14,250;-107,688;38402426;33704301;1464;10,593;12
48,014;856,620;486,744;-0,535;0,680;0,130;87,938;-518,125;-12,000;16,750;-27,187;29,250;194,312;-27,313;-99,375;38402424;33704300;1457;10,208;12
47,997;856,705;485,419;-0,435;0,794;0,186;89,813;-537,875;17,312;35,750;-23,875;8,063;238,437;-27,437;-81,813;38402422;33704297;1457;10,684;12
48,014;857,094;483,840;-0,142;0,790;0,084;98,437;-568,687;18,625;31,500;-28,250;-20,750;274,375;-13,688;-71,938;38402421;33704293;1453;11,297;12
47,997;857,297;482,215;-0,288;0,992;0,130;94,125;-588,063;0,812;18,250;-31,562;-29,750;311,375;1,750;-75,688;38402419;33704290;1453;11,490;12
48,014;857,568;480,472;-0,070;0,996;0,150;100,812;-563,875;-0,375;-11,500;-36,375;-26,187;354,062;8,813;-89,625;38402419;33704290;1453;11,490;12
48,014;857,568;478,916;-0,163;0,966;0,020;91,063;-563,938;-24,188;-26,187;-36,750;2,188;49,375;1,437;-103,563;38402419;33704290;1453;11,490;12
48,014;857,686;477,417;-0,564;0,857;0,325;73,750;-547,500;-10,313;-11,188;-34,188;26,187;116,063;-13,563;-105,500;38402417;33704284;1448;11,490;12
48,014;857,923;475,838;-0,737;0,731;0,421;104,250;-463,312;30,125;16,000;-30,500;27,187;168,750;-21,875;-98,812;38402416;33704282;1446;11,490;12
47,997;858,126;474,217;-0,795;0,727;0,017;147,250;-439,000;57,187;24,375;-29,000;21,375;208,625;-21,937;-94,313;38402414;33704278;1444;11,288;12
48,014;858,397;472,478;-0,713;0,636;-0,228;168,687;-490,625;58,313;32,875;-28,250;5,375;249,000;-19,187;-92,938;38402413;33704275;1442;11,353;12
48,014;858,515;470,795;-0,765;0,641;-0,252;167,125;-543,625;52,625;27,375;-33,750;-12,750;294,125;-16,687;-92,875;38402414;33704272;1442;10,942;12
47,997;858,482;469,345;-0,816;0,748;0,076;179,687;-541,312;49,250;10,062;-41,188;-19,875;342,625;-14,938;-94,250;38402414;33704270;1442;10,321;12
48,014;858,397;468,180;-0,568;0,729;0,068;198,312;-483,625;4,937;-5,687;-44,062;-5,562;32,563;-17,375;-98,750;38402414;33704268;1442;9,819;12
47,997;858,363;467,219;-0,847;0,670;0,328;185,437;-441,625;-35,250;-7,500;-44,062;3,250;85,438;-26,125;-100,000;38402414;33704268;1436;9,819;12
47,997;858,363;466,400;-1,029;0,573;0,604;194,187;-395,687;-34,000;3,688;-39,000;18,750;133,250;-34,375;-95,500;38402414;33704268;1436;9,819;12
48,014;858,752;465,307;-1,053;0,422;0,664;214,125;-360,813;-30,375;21,375;-31,250;22,750;174,125;-38,438;-89,000;38402410;33704265;1433;9,819;12
48,014;859,226;463,870;-1,184;0,274;0,408;231,500;-355,125;-18,750;35,563;-23,875;15,250;210,625;-38,688;-83,812;38402409;33704263;1431;9,819;12
47,997;859,548;462,237;-1,254;0,283;0,183;245,000;-439,187;5,687;41,500;-20,000;0,187;246,437;-33,938;-79,313;38402408;33704260;1429;9,819;12
47,997;859,785;460,493;-1,116;0,351;0,172;248,812;-526,375;-13,875;37,063;-21,750;-12,250;286,187;-25,000;-77,125;38402409;33704257;1427;8,832;12
47,997;860,140;458,515;-1,136;0,481;0,192;219,063;-633,812;-47,250;9,000;-36,375;-26,063;344,625;-15,750;-80,250;38402409;33704255;1425;8,566;12
48,014;860,411;456,392;-1,282;0,575;0,660;195,375;-646,000;-46,250;-4,250;-40,750;-22,500;40,688;-12,313;-84,250;38402408;33704253;1423;8,130;12
48,014;860,292;454,582;-1,228;0,617;0,337;200,875;-555,375;-23,437;-11,875;-44,062;3,688;95,375;-12,562;-90,125;38402407;33704252;1421;7,986;12
48,014;860,529;452,704;-0,852;0,687;0,027;180,125;-603,875;-18,875;3,500;-37,500;21,063;152,250;-16,750;-94,188;38402407;33704248;1419;8,347;12
48,014;860,648;450,898;-0,718;0,700;0,027;130,562;-675,500;-16,500;27,375;-31,250;14,875;213,312;-20,562;-88,125;38402406;33704245;1417;8,717;12
47,997;860,969;448,931;-0,807;0,674;0,251;114,562;-670,312;18,625;30,250;-31,250;-14,875;266,188;-13,000;-79,062;38402407;33704242;1417;8,582;12
48,014;861,003;447,146;-1,023;0,627;0,139;154,875;-604,625;61,125;16,687;-34,500;-26,000;309,688;-0,062;-84,625;38402409;33704240;1414;8,238;12
48,014;861,122;445,447;-1,022;0,544;-0,279;213,125;-577,250;78,688;-12,688;-40,750;-19,250;356,250;3,250;-103,563;38402409;33704240;1414;8,238;12
48,014;860,766;444,391;-1,343;0,414;-0,206;249,125;-627,875;46,813;-20,687;-36,000;15,750;73,938;-12,750;-121,500;38402409;33704240;1414;8,238;12
48,014;860,529;443,777;-1,621;0,500;-0,020;257,625;-586,188;29,437;5,687;-23,563;38,063;166,687;-39,063;-121,000;38402410;33704236;1410;8,238;12
48,014;861,003;442,770;-1,192;0,877;-0,158;238,938;-685,813;0,250;39,750;-11,563;20,562;229,000;-52,187;-83,563;38402410;33704234;1408;8,238;12
47,997;861,799;441,083;-0,517;0,630;0,534;163,312;-748,062;-53,250;43,875;-10,062;-2,375;271,000;-24,250;-48,563;38402410;33704231;1406;8,238;12
48,014;861,832;439,501;-0,152;0,438;0,887;113,625;-658,938;-64,125;14,500;-17,750;-38,875;304,500;10,750;-54,875;38402410;33704228;1404;7,997;12
48,014;862,306;437,570;0,351;0,283;0,537;105,125;-607,312;-81,500;-27,250;-26,750;-25,187;343,562;25,438;-84,813;38402410;33704225;1402;8,432;12
47,997;862,391;435,704;0,264;0,239;0,210;51,375;-572,625;-126,438;-32,875;-29,687;13,875;45,750;8,625;-108,625;38402411;33704222;1400;8,391;12
48,014;862,069;434,382;-0,247;0,470;0,243;-29,062;-585,062;-105,500;-1,250;-30,062;32,000;126,500;-18,250;-105,062;38402412;33704219;1400;8,491;12
47,997;862,391;432,884;-0,719;0,897;0,932;-37,500;-636,375;37,438;14,875;-30,750;25,250;178,250;-23,000;-77,938;38402412;33704219;1398;8,491;12
47,997;862,983;430,911;0,033;1,131;0,666;124,063;-544,250;115,437;28,375;-34,063;-5,250;206,250;1,250;-71,875;38402412;33704219;1398;8,491;12
48,014;863,017;429,079;0,603;1,602;-0,273;199,312;-530,875;5,000;10,750;-40,688;-18,562;238,000;12,875;-95,250;38402412;33704214;1394;8,491;12
48,014;863,491;426,901;-0,194;1,179;-0,682;102,937;-496,687;-118,000;-0,500;-44,375;-6,562;301,562;-5,312;-113,125;38402412;33704214;1394;8,491;12
47,997;863,220;425,248;-0,317;0,627;0,168;-38,313;-429,250;-77,375;7,062;-43,563;-3,063;22,938;-34,563;-95,500;38402412;33704214;1394;8,491;12
48,014;863,491;423,496;-0,064;0,089;0,329;-44,000;-413,125;-27,000;8,188;-42,500;-11,750;50,875;-33,000;-66,188;38402412;33704214;1394;8,491;12
48,014;863,491;421,963;-0,052;0,854;0,669;-31,312;-422,875;14,000;-0,500;-43,000;-19,250;68,437;-12,625;-48,625;38402414;33704201;1386;8,491;12
48,014;863,846;420,227;-0,194;0,747;0,761;27,250;-384,313;44,375;-12,250;-41,500;-13,063;80,438;12,875;-48,313;38402415;33704200;1384;8,491;12
48,014;863,846;418,700;-0,044;0,749;0,724;118,750;-396,875;64,625;-19,562;-41,063;-8,563;90,062;35,938;-66,938;38402415;33704197;1382;8,491;12
48,014;863,965;417,241;0,317;0,783;0,007;186,750;-406,187;2,500;-22,875;-37,000;13,063;103,125;40,375;-111,125;38402416;33704193;1380;9,545;12
48,014;864,202;415,707;-0,191;0,670;-0,961;107,125;-382,500;-88,625;-7,500;-28,250;33,875;13,313;16,500;-139,187;38402417;33704188;1379;10,151;12
48,014;864,676;413,832;-0,477;0,577;-1,185;-44,125;-382,812;-53,750;20,375;-20,687;33,375;17,687;-14,563;-141,500;38402418;33704185;1377;10,358;12
48,014;864,676;412,150;-0,406;0,480;-1,027;-151,813;-321,313;65,188;38,375;-20,375;12,188;284,313;-34,188;-120,625;38402418;33704182;1375;10,343;12
47,997;864,997;410,301;0,260;0,276;-0,221;-165,875;-349,125;164,875;38,000;-23,563;-2,000;291,812;-30,062;-85,500;38402420;33704178;1375;10,664;12
47,997;865,708;407,835;1,452;1,001;0,261;-87,063;-377,437;200,062;23,687;-29,500;-29,188;294,063;-4,812;-65,125;38402420;33704178;1375;10,664;12
47,997;865,353;405,999;1,415;0,760;-0,195;-22,062;-305,375;73,125;-7,187;-27,250;-37,563;301,500;19,000;-65,000;38402421;33704173;1371;10,664;12
47,997;865,589;404,117;0,838;0,841;-0,316;-65,875;-209,875;-22,375;-29,500;-23,187;-27,250;314,937;28,312;-70,312;38402424;33704167;1369;10,664;12
47,997;865,826;402,189;0,398;1,042;0,968;-78,063;-173,437;-29,813;-35,250;-21,375;-16,687;330,875;30,750;-72,063;38402427;33704155;1367;14,284;12
47,997;865,945;400,358;0,444;0,849;1,258;0,125;-168,125;-26,437;-39,500;-19,875;-13,563;344,562;32,875;-77,625;38402427;33704155;1365;14,284;12
47,997;865,945;398,768;0,526;0,768;0,840;92,625;-55,250;-79,250;-41,688;-21,063;-2,063;354,187;29,562;-88,812;38402428;33704152;1363;14,105;12
47,997;866,656;396,561;0,237;0,863;-0,307;132,500;30,062;-117,625;-39,000;-25,500;4,500;2,875;20,625;-99,000;38402429;33704147;1361;14,157;12
47,997;866,537;394,728;-0,185;0,571;-0,513;102,313;65,750;-99,375;-33,875;-29,875;9,000;12,313;12,250;-107,688;38402430;33704144;1361;13,944;12
47,997;866,656;392,995;-0,541;0,686;-0,507;77,938;96,688;-57,313;-28,375;-31,375;10,687;13,563;8,563;-113,625;38402430;33704139;1357;13,933;12
47,980;866,740;391,396;-0,379;0,552;-0,600;27,812;160,000;66,188;-29,062;-33,875;10,250;355,438;15,125;-116,000;38402430;33704139;1357;13,933;12
47,997;866,893;389,841;0,322;0,841;-0,842;-48,188;93,625;97,000;-32,375;-32,688;5,375;339,312;26,812;-112,563;38402430;33704139;1357;13,933;12
47,980;866,740;388,677;0,911;0,852;-0,015;-96,188;42,500;44,938;-37,500;-26,750;-3,500;337,062;34,688;-103,563;38402431;33704130;1353;13,933;12
47,980;867,096;387,295;0,920;0,965;0,511;-70,688;14,688;-34,063;-39,375;-22,500;-9,250;344,437;35,125;-94,313;38402430;33704126;1351;13,933;12
47,980;867,332;385,833;0,309;0,774;0,812;11,875;-15,813;-80,937;-37,188;-23,875;-11,500;355,625;29,437;-91,875;38402429;33704123;1350;13,933;12
47,980;867,806;384,029;0,153;0,672;0,534;82,375;-37,063;-83,000;-36,063;-28,000;-12,375;5,000;22,000;-97,562;38402429;33704120;1348;12,116;12
47,980;868,162;382,009;0,639;1,205;-0,064;136,937;-5,562;-113,688;-32,375;-32,688;-7,500;14,750;13,563;-107,688;38402429;33704117;1346;11,534;12
47,980;868,399;379,908;0,410;0,916;-1,308;78,188;29,687;-166,875;-26,500;-38,563;-0,375;26,125;2,313;-116,750;38402428;33704114;1343;11,047;12
47,980;868,280;378,154;-0,092;0,670;-0,962;-13,750;107,250;-190,000;-14,750;-41,875;3,188;32,250;-8,625;-119,875;38402427;33704111;1343;10,984;12
47,963;868,365;376,522;-0,308;0,695;-0,462;-31,000;171,750;-163,312;-0,875;-44,000;2,750;25,562;-15,563;-121,500;38402427;33704108;1340;10,718;12
47,980;868,399;375,068;-0,333;0,704;-0,417;-3,688;199,750;-118,250;3,500;-44,500;-0,687;9,250;-16,625;-126,313;38402428;33704106;1340;9,771;12
47,980;868,754;373,410;-0,368;0,889;-0,386;4,687;272,375;-27,125;16,375;-40,688;6,750;328,125;-7,062;-132,437;38402428;33704105;1340;8,760;12
47,980;869,109;371,548;0,112;1,017;-0,275;-2,063;295,312;9,875;15,188;-40,688;9,500;271,437;9,688;-132,250;38402428;33704104;1334;7,667;12
47,980;868,872;370,167;0,522;0,850;0,002;1,687;251,312;7,750;6,750;-39,875;15,687;226,000;25,750;-126,313;38402428;33704104;1334;7,667;12
47,980;868,991;368,847;1,249;0,911;0,546;32,938;232,375;-31,375;-1,250;-39,563;18,750;198,000;35,938;-116,437;38402428;33704104;1334;7,667;12
47,980;869,109;367,578;1,444;0,824;0,801;101,313;244,375;-100,875;-6,250;-39,250;18,375;178,000;37,625;-105,875;38402428;33704104;1334;7,667;12
47,980;869,702;365,837;1,014;0,402;0,321;198,750;276,562;-141,812;-7,375;-35,688;24,687;157,750;31,750;-102,750;38402431;33704098;1328;7,667;12
47,980;869,702;364,272;0,605;0,436;-0,492;236,688;328,812;-84,250;-10,000;-32,250;26,750;126,688;28,563;-106,688;38402432;33704096;1326;7,025;12
47,980;870,175;362,366;1,229;0,821;-1,178;136,375;426,313;-20,687;-20,562;-23,500;32,688;83,000;34,500;-103,188;38402434;33704093;1324;7,025;12
47,980;870,294;360,512;1,208;1,268;-0,540;44,000;391,812;-65,063;-37,688;-18,187;16,562;50,813;33,813;-84,125;38402437;33704090;1322;8,308;12
47,963;870,971;358,081;-0,374;1,283;0,036;38,250;413,000;-63,500;-37,688;-23,563;-7,500;31,437;19,250;-70,500;38402440;33704088;1320;8,603;12
47,963;870,971;355,846;-0,071;0,828;-0,230;-70,000;350,687;86,125;-13,563;-28,687;-35,500;355,812;2,438;-62,812;38402442;33704085;1320;8,993;12
47,963;870,615;354,288;0,219;1,057;0,226;-134,750;338,812;50,063;-3,688;-26,187;-37,750;332,437;-7,437;-54,438;38402444;33704082;1316;8,993;12
47,963;870,852;352,680;-0,064;0,819;0,866;-112,500;385,062;-48,437;16,500;-19,187;-37,250;316,062;-27,313;-49,938;38402445;33704078;1314;10,486;12
47,963;870,497;351,716;-0,911;0,424;0,436;-3,063;413,625;-66,063;39,500;-9,063;-18,250;304,750;-52,438;-69,062;38402445;33704073;1312;11,132;12
47,963;871,089;350,254;-1,624;0,235;-0,540;17,625;287,000;85,250;45,875;-3,188;11,375;287,813;-51,125;-112,563;38402446;33704070;1310;11,158;12
47,963;871,563;348,452;-0,819;-0,218;-0,679;-75,438;177,250;225,187;39,563;-5,000;21,562;251,250;-29,312;-119,125;38402448;33704066;1310;11,419;12
47,963;871,918;346,439;0,108;0,151;-0,058;-194,312;158,937;283,937;27,875;-18,187;29,562;203,187;-2,500;-107,563;38402448;33704066;1310;11,419;12
47,963;872,155;344,350;1,807;0,822;1,273;-193,937;88,875;141,312;7,250;-33,563;24,250;172,187;18,750;-87,125;38402448;33704062;1306;11,419;12
47,963;872,155;342,474;1,321;0,765;1,186;-24,062;-121,125;-24,937;-6,750;-41,750;12,688;173,562;22,875;-79,687;38402449;33704058;1304;11,419;12
47,963;872,629;340,264;0,959;0,718;0,866;88,625;-237,437;-154,938;0,562;-42,187;12,750;195,062;16,125;-90,000;38402448;33704051;1302;11,512;12
47,963;872,629;338,288;-0,843;0,405;-0,169;40,625;-248,937;-201,375;18,500;-35,563;15,375;244,500;-7,687;-100,000;38402448;33704051;1300;11,512;12
47,963;872,510;336,704;-1,530;0,310;-0,187;-57,625;-230,688;-82,063;33,875;-28,187;4,250;279,687;-22,812;-92,562;38402448;33704048;1298;11,512;12
47,963;872,984;334,788;-1,223;0,615;-0,516;-113,688;-200,625;110,813;36,063;-26,688;-3,250;289,625;-19,437;-77,688;38402448;33704045;1296;10,082;12
47,963;873,221;332,825;1,123;0,711;-0,142;-113,562;-259,437;213,312;29,875;-28,875;-19,250;287,062;-0,062;-65,563;38402449;33704043;1294;10,082;12
47,963;872,984;331,386;1,339;0,589;0,380;-40,063;-313,875;159,125;9,000;-32,188;-33,375;285,562;25,937;-61,500;38402449;33704041;1294;9,071;12
47,980;873,492;329,571;0,809;1,564;0,860;55,312;-413,000;18,125;-17,750;-28,875;-30,250;295,562;45,000;-84,062;38402449;33704039;1294;8,449;12
47,963;873,577;327,880;0,554;0,553;-0,087;39,438;-367,812;-47,688;-33,500;-28,187;-9,750;323,687;36,000;-118,250;38402449;33704037;1288;7,599;12
47,963;873,813;326,132;0,382;0,801;-0,916;-14,938;-361,250;-84,500;-35,375;-29,250;2,500;18,125;12,688;-131,062;38402450;33704036;1288;7,271;12
47,963;874,050;324,328;-0,281;0,276;-0,309;-108,688;-320,250;-41,750;-24,375;-33,688;18,500;86,500;-11,312;-125,563;38402451;33704034;1288;7,052;12
47,963;874,406;322,328;0,221;0,615;-0,306;-141,062;-261,500;33,125;-9,750;-37,688;19,875;119,125;-23,312;-107,375;38402451;33704034;1288;7,052;12
47,963;874,406;320,553;0,611;0,945;0,173;-141,375;-252,375;64,250;-2,000;-41,188;13,688;131,875;-21,437;-85,125;38402451;33704034;1288;7,052;12
47,963;874,761;318,587;0,671;0,887;0,235;-115,063;-263,312;56,188;-2,188;-43,250;4,750;140,625;-10,750;-67,750;38402453;33704031;1281;7,052;12
47,963;874,643;316,994;0,566;0,821;0,473;-67,500;-290,812;35,813;-5,875;-44,500;-0,062;150,937;3,813;-58,437;38402455;33704029;1279;7,293;12
47,963;874,643;315,625;0,553;0,944;0,744;9,313;-350,687;27,625;-8,500;-44,750;-2,750;163,312;20,687;-60,125;38402457;33704029;1277;6,688;12
47,963;875,235;313,782;0,846;1,015;0,603;84,062;-411,437;-16,375;-10,250;-44,062;2,500;181,687;33,438;-81,312;38402457;33704028;1275;6,688;12
47,963;874,998;312,420;0,628;0,762;-0,030;83,375;-346,750;-114,813;-0,750;-41,500;14,063;214,437;24,125;-108,438;38402458;33704027;1273;5,686;12
47,963;875,590;310,587;-0,236;0,563;-0,203;8,375;-340,875;-155,875;6,750;-40,375;14,563;268,937;0,500;-117,437;38402460;33704026;1273;5,850;12
47,963;875,590;308,954;-0,753;0,605;0,345;-55,563;-306,187;-96,000;24,375;-36,000;5,875;323,187;-22,187;-110,125;38402463;33704025;1273;6,671;12
47,963;875,709;307,390;-0,523;0,841;0,721;-18,500;-211,500;0,250;30,250;-32,000;-9,688;348,125;-30,438;-96,063;38402466;33704024;1273;7,208;12
47,963;875,827;305,892;-0,016;0,930;0,151;41,875;-180,187;20,438;25,875;-32,000;-23,062;1,937;-29,250;-88,250;38402466;33704024;1273;7,208;12
47,963;875,946;304,455;-0,238;0,740;-0,242;34,188;-203,250;-5,000;17,750;-34,188;-26,063;20,125;-26,875;-82,438;38402470;33704020;1263;7,208;12
47,945;876,267;302,849;-0,537;0,809;-0,083;-8,625;-194,500;10,062;7,187;-36,750;-28,687;33,875;-23,625;-75,375;38402473;33704017;1263;9,193;12
47,963;876,656;300,999;-0,643;0,890;0,517;-18,875;-145,187;75,063;-2,000;-35,250;-29,188;39,750;-15,375;-68,750;38402476;33704015;1261;9,584;12
47,945;876,622;299,378;-0,032;0,833;0,567;25,875;-89,188;102,250;-7,750;-35,688;-29,188;39,625;-3,938;-67,938;38402476;33704015;1259;9,584;12
47,963;876,893;297,648;-0,060;0,827;0,085;50,937;-58,188;95,750;-18,750;-34,500;-24,750;38,188;6,187;-71,625;38402478;33704012;1257;9,584;12
47,945;877,333;295,621;-0,260;0,911;0,094;52,938;-41,438;107,250;-26,500;-32,563;-21,187;34,250;15,687;-76,625;38402480;33704008;1256;9,584;12
47,945;877,096;294,071;0,125;0,874;0,301;62,500;-32,875;136,562;-33,188;-28,187;-16,687;26,375;26,937;-81,937;38402482;33704007;1254;10,695;12
47,945;877,096;292,728;0,963;1,061;1,515;146,875;44,438;114,875;-37,188;-22,375;-11,375;11,688;38,625;-90,125;38402484;33704004;1252;11,023;12
47,945;876,977;291,708;1,431;0,421;0,053;215,938;193,875;52,500;-40,500;-20,187;-10,500;343,625;46,562;-97,063;38402485;33704002;1250;10,590;12
47,945;876,859;290,972;1,536;0,208;0,023;192,062;339,875;14,750;-39,000;-19,250;-16,687;310,375;50,813;-87,625;38402486;33703999;1250;10,655;12
47,945;877,688;289,511;1,372;0,219;0,405;177,812;434,312;-17,687;-26,187;-26,375;-27,875;281,312;41,500;-65,563;38402487;33703995;1250;10,480;12
47,945;878,043;287,831;0,620;0,150;0,298;194,562;390,812;21,375;-3,563;-35,875;-29,875;256,062;24,562;-61,188;38402487;33703995;1250;10,480;12
47,945;878,280;286,052;0,565;0,269;-0,052;164,937;346,687;104,375;10,000;-40,875;-13,750;227,437;15,938;-66,375;38402488;33703988;1250;11,118;12
47,945;878,399;284,306;0,903;0,812;-0,147;80,625;324,438;129,500;8,188;-43,063;-7,687;195,375;15,188;-68,375;38402488;33703988;1242;11,118;12
47,945;878,636;282,476;0,770;1,062;0,144;29,188;243,500;66,500;-2,063;-43,563;1,687;170,187;13,375;-65,438;38402489;33703985;1240;11,118;12
47,945;878,873;280,567;0,146;0,988;0,508;34,063;197,187;41,562;-10,563;-43,188;4,062;154,312;9,000;-64,188;38402490;33703982;1238;10,899;12
47,945;879,109;278,585;-0,631;0,592;0,600;63,500;154,062;88,875;-13,063;-42,750;2,688;138,937;7,187;-66,250;38402490;33703980;1236;10,321;12
47,945;879,228;276,673;-0,340;0,357;0,455;100,000;87,500;187,125;-20,375;-38,500;5,750;118,750;15,313;-71,125;38402489;33703977;1234;9,490;12
47,945;879,228;274,982;0,611;0,507;0,406;120,500;95,937;231,563;-28,062;-34,750;6,250;91,063;31,250;-75,312;38402489;33703976;1234;8,728;12
47,945;878,873;273,924;1,678;0,673;0,686;129,500;158,125;163,062;-40,563;-20,750;7,187;61,000;45,813;-74,250;38402488;33703973;1234;8,354;12
47,945;879,346;272,512;1,133;0,594;0,825;153,750;279,125;34,938;-45,250;-8,875;0,000;30,937;44,313;-60,312;38402489;33703971;1234;8,069;12
47,945;879,820;270,764;0,504;0,450;0,293;175,562;278,625;34,563;-39,750;-11,250;-19,187;10,938;33,438;-57,375;38402489;33703969;1226;8,041;12
47,945;879,702;269,334;0,566;0,507;-0,349;134,500;248,937;83,125;-28,375;-17,062;-32,063;349,062;25,875;-58,563;38402489;33703967;1226;7,806;12
47,945;880,057;267,698;0,885;0,665;-0,355;65,375;164,562;70,875;-15,875;-21,750;-37,188;330,000;22,562;-58,188;38402490;33703965;1226;7,736;12
47,945;880,294;265,987;0,555;0,614;0,005;35,313;57,438;14,875;-6,750;-23,563;-37,563;321,187;20,812;-58,063;38402490;33703965;1226;7,736;12
47,945;880,412;264,334;0,352;0,669;0,007;34,375;-1,562;-10,687;-5,687;-25,500;-39,375;318,750;19,562;-60,563;38402490;33703965;1226;7,736;12
47,945;880,649;262,609;0,210;0,738;0,100;32,875;-34,625;-13,500;-4,687;-28,000;-36,188;319,937;19,250;-63,625;38402491;33703958;1218;7,736;12
47,945;880,768;260,948;0,248;0,744;0,083;36,938;-64,563;-15,062;-6,062;-29,500;-34,875;323,062;19,812;-68,313;38402492;33703955;1216;7,736;12
47,945;881,242;258,952;0,459;0,850;0,084;44,313;-91,250;-28,750;-7,562;-31,250;-33,188;328,625;20,375;-74,375;38402492;33703952;1214;9,019;12
47,945;881,478;256,886;0,377;0,715;-0,028;38,188;-104,625;-55,750;-11,563;-33,500;-29,062;338,187;18,562;-81,438;38402492;33703949;1214;9,110;12
47,963;881,868;254,580;0,169;0,716;-0,092;11,250;-83,187;-75,188;-13,375;-35,000;-27,375;351,312;13,500;-86,250;38402493;33703947;1214;8,860;12
47,945;882,189;252,116;0,018;0,747;-0,049;-10,563;-61,313;-73,437;-13,000;-37,375;-26,063;4,437;7,250;-87,562;38402495;33703945;1214;8,569;12
47,963;882,342;249,713;-0,121;0,866;-0,122;-31,437;-37,188;-60,250;-10,375;-38,500;-24,188;15,000;1,562;-86,188;38402496;33703942;1214;8,947;12
47,963;882,342;247,591;-0,204;1,035;-0,001;-44,313;-16,250;-40,875;-7,187;-38,188;-24,687;21,562;-2,625;-82,812;38402496;33703942;1214;8,947;12
47,963;882,579;245,460;-0,112;0,916;0,104;-47,812;3,063;-22,812;-6,000;-36,688;-27,375;24,562;-5,125;-78,625;38402496;33703942;1214;8,947;12
47,945;882,544;243,663;0,000;0,974;0,226;-37,750;18,187;-17,687;-5,250;-35,563;-29,562;25,312;-6,937;-74,875;38402497;33703936;1203;8,947;12
47,963;882,697;241,950;-0,097;0,915;0,219;-24,937;32,938;-21,688;-3,750;-34,500;-30,875;25,562;-9,188;-72,313;38402497;33703934;1201;8,947;12
47,963;883,171;239,917;-0,334;0,865;0,331;-6,062;39,500;-11,688;-2,250;-32,688;-33,188;24,937;-11,688;-71,313;38402498;33703931;1199;9,221;12
47,963;883,408;237,854;-0,546;0,857;0,704;37,375;40,750;32,563;2,000;-31,875;-33,563;21,875;-11,875;-73,437;38402498;33703928;1197;9,554;12
47,963;883,645;235,763;-0,100;0,797;0,503;95,250;86,813;79,000;1,687;-33,000;-31,375;13,313;-7,937;-80,813;38402499;33703925;1197;9,675;12
47,945;883,729;233,836;0,946;0,787;-0,045;105,875;145,937;53,750;2,000;-38,500;-24,188;354,312;0,000;-93,187;38402499;33703921;1197;10,138;12
47,963;884,000;231,840;0,968;0,780;-0,237;77,500;240,437;-25,500;1,687;-40,375;-20,187;333,437;3,500;-100,563;38402499;33703918;1191;10,186;12
47,945;884,203;229,861;0,587;0,770;-0,373;65,125;319,625;-80,125;6,000;-42,063;-12,688;306,750;4,000;-104,813;38402501;33703916;1191;9,703;12
47,945;884,203;228,144;0,255;0,654;-0,613;61,813;369,437;-72,000;15,563;-40,688;-2,375;272,812;5,875;-107,875;38402503;33703914;1191;9,427;12
47,945;884,321;226,534;0,469;0,835;-0,733;26,375;416,875;-53,313;16,000;-37,000;13,688;230,312;11,688;-106,438;38402503;33703914;1191;9,427;12
47,945;884,558;224,879;0,624;1,032;-0,338;12,938;397,687;-72,250;6,750;-34,875;24,875;192,312;14,313;-99,000;38402506;33703909;1185;9,749;12
47,945;884,795;223,175;0,260;0,839;0,042;42,625;397,188;-65,813;-0,500;-34,500;25,187;161,125;11,312;-93,125;38402506;33703909;1183;9,749;12
